# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
63,1,278.3368835449219,424.9242858886719,-5.916059017181396E-4,194.6602020263672,437.50274658203125,11.105635643005371,148.26376342773438,424.4486999511719,18.586442947387695,114.60633850097656,414.44775390625,22.386154174804688,79.47047424316406,403.00067138671875,26.014266967773438,133.8021697998047,348.2947082519531,25.901987075805664,97.9994125366211,314.18829345703125,32.54664993286133,71.06700134277344,299.00518798828125,35.51842498779297,52.70096969604492,290.1501770019531,36.67271041870117,144.83615112304688,329.6839294433594,17.478431701660156,103.33853149414062,277.7029113769531,23.152042388916016,74.924560546875,256.2220458984375,24.855831146240234,56.61485290527344,240.99107360839844,26.755840301513672,158.3488006591797,317.0478515625,7.899802207946777,121.20075225830078,263.346435546875,10.683212280273438,90.9665756225586,237.33189392089844,11.880012512207031,71.21943664550781,219.9427947998047,13.182397842407227,172.5357208251953,310.4895324707031,-1.7621204853057861,144.7324981689453,262.9989013671875,-1.201615571975708,123.1120376586914,235.7928009033203,-0.9382200241088867,108.95268249511719,214.9724884033203,-0.388519287109375,241.42808532714844,377.37408447265625,-8.429586887359619E-5,160.79122924804688,386.64630126953125,9.12105941772461,116.46939849853516,372.3202819824219,17.14763069152832,83.97606658935547,358.37939453125,21.665191650390625,49.31917953491211,345.35430908203125,25.67386245727539,123.47218322753906,307.2397155761719,31.784067153930664,90.8882064819336,284.3211975097656,42.29154586791992,67.10277557373047,272.0966796875,47.77833938598633,48.955196380615234,264.07269287109375,50.32622528076172,135.58511352539062,283.29656982421875,25.658870697021484,102.06035614013672,245.48333740234375,36.86000442504883,79.84062957763672,224.22427368164062,41.272464752197266,65.3722915649414,207.08506774902344,44.7075080871582,148.72523498535156,265.1078796386719,17.978662490844727,119.28880310058594,223.1605987548828,26.673540115356445,97.29368591308594,195.4381866455078,31.0698299407959,81.78023529052734,173.0095977783203,33.78275680541992,161.88807678222656,251.43466186523438,9.721498489379883,141.8692169189453,211.69773864746094,14.980005264282227,129.37889099121094,187.52735900878906,18.205982208251953,120.30412292480469,164.6549530029297,20.852380752563477,224.00119018554688,367.5950927734375,-1.028701663017273E-4,163.74468994140625,375.005859375,6.242566108703613,121.93602752685547,365.61962890625,12.634660720825195,89.77189636230469,355.4341125488281,16.06612777709961,62.645626068115234,345.07220458984375,19.500911712646484,115.05281829833984,302.977294921875,25.37778663635254,80.55393981933594,283.2579345703125,33.064979553222656,55.984127044677734,271.7675476074219,36.515899658203125,38.179386138916016,263.8790283203125,37.181095123291016,126.1762466430664,278.6442565917969,20.55734634399414,91.18112182617188,244.08111572265625,28.525188446044922,66.83253479003906,225.0336456298828,29.85050392150879,49.44151306152344,212.27940368652344,30.37176513671875,142.4831085205078,260.8280334472656,14.136537551879883,114.2513198852539,222.19033813476562,19.542936325073242,91.35249328613281,199.17041015625,20.832365036010742,72.8179702758789,183.98336791992188,21.37032127380371,164.05255126953125,248.23252868652344,7.206422328948975,149.46607971191406,211.05284118652344,9.584940910339355,137.37014770507812,187.7332305908203,10.498847961425781,125.03498077392578,168.4290008544922,11.271846771240234,222.6885223388672,369.46270751953125,-7.906556129455566E-5,160.8632354736328,373.60504150390625,9.909546852111816,122.13317108154297,364.3446044921875,18.29363441467285,92.31519317626953,353.8040771484375,23.30186653137207,66.43000030517578,344.4342041015625,28.205078125,120.14519500732422,306.80938720703125,28.994150161743164,86.08343505859375,286.06427001953125,37.567203521728516,62.06666564941406,274.4147033691406,41.6584587097168,45.18815994262695,266.6781311035156,42.78178024291992,129.59027099609375,283.3067932128906,23.003833770751953,94.12763214111328,247.3896026611328,31.86493492126465,69.70596313476562,227.9668426513672,33.77909851074219,52.47771072387695,214.59429931640625,34.60233688354492,143.6539306640625,265.5757751464844,15.756425857543945,114.51091766357422,225.9785919189453,21.702186584472656,92.10450744628906,202.61129760742188,23.187803268432617,73.9242172241211,186.45559692382812,23.763017654418945,162.149658203125,253.02284240722656,8.414587020874023,146.8543701171875,214.5161895751953,11.161316871643066,135.5642547607422,191.6064910888672,12.268352508544922,124.02315521240234,172.71630859375,13.121304512023926,236.24671936035156,358.5168762207031,-2.659037709236145E-4,166.4559326171875,374.1997375488281,6.203903675079346,120.21385192871094,367.5819396972656,13.411057472229004,84.46973419189453,355.7532653808594,17.499494552612305,54.17422866821289,342.007568359375,21.198909759521484,118.05290985107422,304.8284606933594,29.571311950683594,82.80929565429688,283.38165283203125,38.324989318847656,57.55929183959961,269.20416259765625,42.19049835205078,38.55352020263672,259.4286804199219,43.336116790771484,132.38893127441406,278.85845947265625,25.430625915527344,96.75120544433594,244.7456817626953,35.25072479248047,71.51272583007812,225.68905639648438,36.68447494506836,53.27711868286133,212.79698181152344,37.087406158447266,150.96365356445312,258.3111267089844,19.54676055908203,121.46916198730469,221.45045471191406,26.504783630371094,97.7536392211914,200.49673461914062,27.66834831237793,79.02555847167969,187.22552490234375,27.872774124145508,173.35484313964844,241.99095153808594,13.054191589355469,155.22569274902344,206.9839630126953,16.63375473022461,140.365966796875,186.1660614013672,17.526470184326172,126.66327667236328,169.7786102294922,18.078487396240234,244.76397705078125,342.586669921875,-6.68056309223175E-4,170.86924743652344,364.06304931640625,7.272968769073486,122.3375015258789,360.637451171875,15.006697654724121,83.81316375732422,353.94830322265625,19.14768409729004,49.16300964355469,344.4603576660156,22.932575225830078,123.21626281738281,291.6817932128906,33.9000244140625,87.1668701171875,270.7724914550781,42.791648864746094,62.94917297363281,256.3818664550781,46.34162902832031,44.82213592529297,246.5831298828125,47.37971878051758,139.92205810546875,262.9957580566406,29.143096923828125,105.56212615966797,230.80615234375,39.1081657409668,82.58515167236328,216.1350860595703,40.091243743896484,65.54730224609375,207.56622314453125,40.24357604980469,159.44935607910156,239.18612670898438,22.39685821533203,130.85423278808594,202.2812042236328,29.676937103271484,108.59882354736328,188.04644775390625,30.8154354095459,91.08797454833984,181.37217712402344,31.005443572998047,181.75465393066406,219.45025634765625,14.987977981567383,161.75927734375,184.3407440185547,19.07485580444336,144.96871948242188,168.54629516601562,20.174884796142578,130.1790771484375,159.06692504882812,20.83716583251953,
63,1,325.7283935546875,530.69140625,-4.743039608001709E-4,270.03472900390625,536.2191162109375,4.001858711242676,229.6289825439453,512.5526733398438,3.6163218021392822,198.17453002929688,495.52520751953125,-0.052873238921165466,167.39039611816406,475.7864074707031,-4.74775505065918,246.5515594482422,441.41064453125,7.5013861656188965,225.1147003173828,404.47406005859375,2.5232162475585938,199.8264617919922,384.5533142089844,-4.998100757598877,177.5706024169922,376.54962158203125,-11.083703994750977,263.44622802734375,434.16949462890625,-2.031062602996826,242.6412353515625,387.5162658691406,-7.198186874389648,208.93673706054688,366.1839294433594,-16.133804321289062,180.1167755126953,358.8538818359375,-23.33618927001953,280.1426086425781,434.856689453125,-12.610347747802734,259.2468566894531,389.4007568359375,-18.49896812438965,223.5529327392578,370.15765380859375,-26.244108200073242,194.428466796875,363.6151123046875,-32.42182922363281,296.32257080078125,441.4119873046875,-23.35630226135254,274.9962158203125,407.6438293457031,-28.302350997924805,248.99667358398438,390.02996826171875,-33.53342056274414,222.0222930908203,380.0983581542969,-38.93398666381836,331.4297790527344,529.1160278320312,-8.083581924438477E-4,267.723876953125,534.430419921875,1.5656412839889526,226.8448028564453,510.0715637207031,0.2103409767150879,196.34182739257812,491.89630126953125,-4.42446756362915,161.9619140625,470.2214660644531,-9.802882194519043,249.14202880859375,447.0371398925781,12.101150512695312,227.95547485351562,416.4225158691406,9.500028610229492,208.0699920654297,393.8124084472656,4.349967002868652,189.31948852539062,377.3147277832031,-1.1540372371673584,267.2956848144531,439.1126708984375,3.9146780967712402,245.47216796875,399.7846374511719,0.8253072500228882,218.90087890625,375.8811950683594,-6.123845100402832,193.4483184814453,361.0013122558594,-12.57657527923584,285.4666748046875,436.075439453125,-5.8869829177856445,261.900146484375,398.62542724609375,-10.789358139038086,231.50611877441406,380.25836181640625,-17.66864013671875,204.9857940673828,370.9828796386719,-23.470582962036133,303.75811767578125,436.9583740234375,-16.137889862060547,277.4804992675781,408.0538330078125,-22.19159507751465,253.11634826660156,392.8769836425781,-27.41352081298828,229.66616821289062,383.1087951660156,-32.315155029296875,328.3838806152344,523.4418334960938,-9.076222777366638E-4,266.5511779785156,519.4660034179688,1.9025739431381226,223.99639892578125,493.79376220703125,-0.8043063282966614,190.19436645507812,478.2279968261719,-6.505143165588379,154.2871856689453,460.79058837890625,-13.71351432800293,246.6001434326172,424.371826171875,2.167231321334839,229.56692504882812,388.197509765625,-6.001770496368408,206.96250915527344,369.3675231933594,-16.164146423339844,186.89242553710938,363.1564025878906,-24.047780990600586,268.2679138183594,420.240234375,-7.167637825012207,250.4310302734375,373.6535949707031,-16.8599853515625,218.9080047607422,356.40447998046875,-27.835031509399414,193.41163635253906,354.1996154785156,-35.46355056762695,288.6326904296875,425.0946350097656,-17.59720802307129,273.2895812988281,379.99359130859375,-26.723981857299805,239.7023162841797,363.6199951171875,-36.09357833862305,212.11610412597656,362.1811218261719,-42.451839447021484,308.4537658691406,435.7844543457031,-28.22907066345215,291.1684875488281,402.5558776855469,-36.031063079833984,267.30633544921875,386.8919982910156,-42.79033279418945,242.5348663330078,380.41326904296875,-48.5961799621582,316.46148681640625,500.7405700683594,-5.715340375900269E-4,261.9857482910156,515.07861328125,-3.1258544921875,219.79464721679688,497.604248046875,-6.116886615753174,186.14012145996094,481.7278137207031,-10.705768585205078,155.01766967773438,462.2321472167969,-15.607942581176758,235.9681854248047,425.3232727050781,3.3316593170166016,212.68527221679688,394.47930908203125,0.053894758224487305,188.47396850585938,374.84051513671875,-5.12153434753418,167.22964477539062,362.009033203125,-9.944971084594727,249.93927001953125,412.0176696777344,-1.4880794286727905,228.29440307617188,373.0279541015625,-4.955924987792969,197.96824645996094,350.8110046386719,-11.99180793762207,171.5927734375,339.13397216796875,-18.050458908081055,264.5939636230469,406.3664245605469,-7.891853332519531,243.3034210205078,366.59613037109375,-12.211162567138672,211.96542358398438,345.5220947265625,-18.44225311279297,185.94154357910156,335.20269775390625,-23.772192001342773,279.9375915527344,406.6257019042969,-15.167102813720703,258.9613342285156,374.28936767578125,-19.700170516967773,235.6785888671875,355.7335205078125,-24.418968200683594,212.50355529785156,343.6526794433594,-29.27361488342285,346.2221984863281,530.85107421875,-9.873658418655396E-4,269.3659362792969,512.0850830078125,6.060515880584717,215.31591796875,472.1817321777344,7.8745503425598145,177.0921173095703,438.4082946777344,6.712040424346924,139.82962036132812,415.4605407714844,5.032621383666992,208.32867431640625,396.79766845703125,10.511629104614258,160.29713439941406,354.80499267578125,9.325311660766602,123.63933563232422,330.6037292480469,7.5707197189331055,92.11437225341797,310.9829406738281,5.222783088684082,226.30592346191406,385.4858703613281,2.1777920722961426,177.13043212890625,330.1624755859375,0.08121311664581299,137.1127471923828,299.857666015625,-2.26623797416687,103.93473052978516,277.28460693359375,-4.283688068389893,248.20120239257812,384.9248962402344,-7.028749465942383,206.52952575683594,327.90863037109375,-10.301657676696777,168.38414001464844,295.35968017578125,-12.359452247619629,135.73841857910156,271.3036193847656,-14.312910079956055,275.895751953125,393.29937744140625,-16.296537399291992,243.9090118408203,345.1396179199219,-20.62455940246582,214.11769104003906,315.9418029785156,-23.259387969970703,185.50851440429688,291.1971435546875,-25.494924545288086,319.15582275390625,487.4039611816406,-6.142407655715942E-4,246.77133178710938,490.7081604003906,4.385427951812744,196.78213500976562,466.0473937988281,5.892512798309326,164.82260131835938,443.21875,4.491568565368652,132.72482299804688,425.75091552734375,2.624544858932495,201.35069274902344,386.3035888671875,11.610990524291992,163.51878356933594,345.8276672363281,11.332905769348145,133.5701141357422,319.6167907714844,10.400683403015137,109.46871948242188,299.202392578125,9.140466690063477,221.18402099609375,373.435302734375,3.5070815086364746,182.90866088867188,316.43548583984375,2.831949234008789,152.02859497070312,282.2875061035156,0.06607770919799805,126.99468994140625,255.32167053222656,-1.7454580068588257,243.2584686279297,369.07958984375,-5.781239032745361,210.9167022705078,311.88787841796875,-7.927193641662598,182.5733184814453,274.7383728027344,-9.768168449401855,158.4613037109375,245.26300048828125,-11.072367668151855,269.859619140625,373.0209655761719,-15.403825759887695,245.90774536132812,324.6368408203125,-19.150360107421875,225.86741638183594,290.9181213378906,-21.201736450195312,207.9788360595703,259.9576721191406,-22.50345230102539,310.71917724609375,469.81121826171875,-5.742013454437256E-4,239.42532348632812,479.24871826171875,3.7077224254608154,193.1435089111328,459.8241882324219,5.443820953369141,160.46710205078125,441.7613220214844,4.746121406555176,127.11392211914062,424.4905700683594,3.4010086059570312,200.13546752929688,383.9106140136719,9.673099517822266,159.51043701171875,341.2827453613281,9.992892265319824,128.75770568847656,314.8889465332031,9.611180305480957,105.17787170410156,294.9684753417969,8.643083572387695,220.6482391357422,367.37322998046875,2.8292646408081055,179.11923217773438,310.28448486328125,3.036336898803711,147.41529846191406,276.4038391113281,0.972111165523529,122.45002746582031,250.4936981201172,-0.7260568141937256,242.814208984375,358.0347900390625,-4.975085258483887,209.25271606445312,303.4530944824219,-6.05088996887207,181.44508361816406,266.6045227050781,-8.115821838378906,157.99099731445312,238.03472900390625,-9.97683334350586,267.0070495605469,355.6334228515625,-13.018144607543945,245.96484375,308.19537353515625,-15.56963062286377,229.42625427246094,275.3262634277344,-17.44533920288086,214.0422821044922,244.93434143066406,-19.005054473876953,312.7877502441406,463.19818115234375,-7.51003623008728E-4,246.6138458251953,475.0206298828125,1.2016364336013794,195.91183471679688,455.8840637207031,1.5408790111541748,158.9495086669922,436.8779296875,-0.466154009103775,125.33406066894531,419.7871398925781,-3.253183603286743,201.18727111816406,371.6751403808594,8.751182556152344,160.48695373535156,331.026611328125,9.079634666442871,129.3850860595703,305.35406494140625,8.11276626586914,105.65734100341797,285.1994323730469,6.5057525634765625,222.8553009033203,353.3258361816406,2.4962010383605957,184.27911376953125,296.7734069824219,3.0663561820983887,153.66864013671875,263.33160400390625,0.9182679057121277,129.6148223876953,238.79693603515625,-0.7287534475326538,247.2151641845703,344.7826232910156,-5.141365051269531,219.00840759277344,288.7929992675781,-5.640262603759766,193.51548767089844,250.82177734375,-7.099252223968506,170.8095703125,221.74403381347656,-8.482484817504883,275.4327392578125,344.9228210449219,-13.428537368774414,261.36468505859375,296.5660400390625,-15.925952911376953,249.4517059326172,261.45166015625,-17.580204010009766,236.58815002441406,227.81146240234375,-18.741241455078125,313.8831787109375,468.932861328125,-7.206425070762634E-4,252.42227172851562,486.6221618652344,-2.061788558959961,201.0247802734375,468.6106872558594,-2.947984457015991,162.79989624023438,446.98907470703125,-4.978051662445068,130.49093627929688,431.2581787109375,-7.606932163238525,204.8877716064453,381.97186279296875,1.9021406173706055,161.62374877929688,337.4078674316406,1.7581309080123901,128.4748992919922,309.6617736816406,1.1139729022979736,102.42059326171875,287.8096008300781,-0.2288244366645813,230.00009155273438,358.89080810546875,-2.0242888927459717,189.08428955078125,301.7613830566406,-2.2537193298339844,156.76710510253906,264.3783874511719,-4.073309898376465,133.97906494140625,236.26194763183594,-5.117913246154785,259.17242431640625,347.2787170410156,-7.242281913757324,236.89932250976562,288.84918212890625,-8.22892951965332,216.14114379882812,245.3127899169922,-10.051307678222656,199.3544158935547,210.83070373535156,-11.347834587097168,290.96234130859375,347.1515197753906,-13.046157836914062,287.0360107421875,295.40753173828125,-16.113449096679688,282.68524169921875,257.5132141113281,-18.339340209960938,276.8727722167969,219.67991638183594,-19.684452056884766,321.8240661621094,477.304443359375,-6.25021755695343E-4,257.058837890625,490.1053466796875,-0.05674305558204651,205.3925323486328,470.3865051269531,0.015955060720443726,165.53497314453125,448.09967041015625,-0.9987465143203735,132.19642639160156,430.925048828125,-2.1416192054748535,204.41262817382812,386.4428405761719,0.9647066593170166,152.9141845703125,345.978515625,0.14695394039154053,116.98805236816406,320.7619934082031,-0.7812923192977905,89.35057067871094,300.73175048828125,-2.2280256748199463,229.19338989257812,362.6858825683594,-3.7221031188964844,181.30545043945312,302.4580993652344,-5.027390003204346,149.52687072753906,262.6484680175781,-6.99260139465332,126.82400512695312,231.37844848632812,-8.398045539855957,258.6238708496094,351.12432861328125,-9.152626991271973,227.699951171875,290.350830078125,-11.399230003356934,206.30433654785156,245.513916015625,-13.240930557250977,190.1420440673828,209.42965698242188,-14.656097412109375,290.7069091796875,352.5790710449219,-14.903200149536133,286.8910827636719,297.11492919921875,-18.020050048828125,284.2621154785156,256.94244384765625,-19.80936050415039,280.6278076171875,217.76998901367188,-20.95560073852539,324.08502197265625,470.3357238769531,-5.794689059257507E-4,260.1807861328125,486.7830810546875,-1.9932270050048828,206.89035034179688,469.2833251953125,-3.1140480041503906,163.4699249267578,448.41693115234375,-5.015593528747559,126.34725189208984,433.0659484863281,-7.323958396911621,209.912841796875,383.8900451660156,-1.6270062923431396,157.48367309570312,343.13519287109375,-2.7962124347686768,119.965576171875,318.7371520996094,-3.9109718799591064,90.6138687133789,299.91552734375,-5.577347755432129,234.9374542236328,359.8908386230469,-5.498217582702637,187.24810791015625,299.6746520996094,-7.174170970916748,155.86080932617188,260.90472412109375,-9.528685569763184,133.50962829589844,231.17355346679688,-11.385136604309082,263.76556396484375,348.0336608886719,-10.102185249328613,234.20965576171875,287.72930908203125,-12.802287101745605,214.6314697265625,243.82708740234375,-15.268847465515137,199.92800903320312,209.60577392578125,-17.251569747924805,293.93316650390625,348.7864990234375,-15.07179069519043,289.5783386230469,294.4310302734375,-18.6550350189209,287.19842529296875,255.58790588378906,-20.921466827392578,284.2913513183594,218.67364501953125,-22.526147842407227,328.3944091796875,469.0377197265625,-5.43549656867981E-4,266.4322814941406,486.8373107910156,-3.509064197540283,212.31362915039062,469.3666687011719,-5.1585493087768555,167.2921600341797,448.53887939453125,-7.4266862869262695,126.84764862060547,435.478759765625,-10.097046852111816,212.3642120361328,377.98773193359375,-2.0476787090301514,162.25137329101562,336.30035400390625,-3.6719603538513184,127.39311981201172,310.3517150878906,-5.363995552062988,99.21415710449219,289.6597900390625,-7.390480995178223,241.01040649414062,352.691162109375,-5.309640884399414,195.2139434814453,292.7009582519531,-7.328523635864258,165.01998901367188,254.16273498535156,-10.075477600097656,142.1700439453125,224.6812744140625,-12.158658027648926,273.3914489746094,340.2420349121094,-9.525995254516602,245.0498046875,280.1597900390625,-12.470680236816406,225.23388671875,237.402099609375,-15.037867546081543,208.9362030029297,204.20838928222656,-17.043277740478516,307.27532958984375,340.91082763671875,-14.316993713378906,304.3874206542969,286.71966552734375,-17.797178268432617,302.0118713378906,248.27174377441406,-20.006668090820312,297.61798095703125,211.57577514648438,-21.54897117614746,343.5938415527344,449.35076904296875,-0.0010464489459991455,289.79022216796875,460.40863037109375,-6.506097793579102,230.22747802734375,443.93402099609375,-10.317639350891113,178.1093292236328,425.6678771972656,-14.686592102050781,133.08181762695312,418.7553405761719,-19.70115089416504,233.3625030517578,352.6243591308594,-5.051748275756836,182.77569580078125,314.235595703125,-7.6919050216674805,149.26260375976562,287.0683288574219,-9.941300392150879,119.6283950805664,263.2618713378906,-12.409984588623047,263.1203918457031,328.1098327636719,-7.340604305267334,217.96307373046875,276.336669921875,-9.899051666259766,188.3152618408203,236.94422912597656,-12.898816108703613,164.93373107910156,207.29649353027344,-15.4291410446167,296.8145751953125,317.273681640625,-10.828939437866211,267.77935791015625,263.7019348144531,-13.803046226501465,249.8502197265625,220.6314697265625,-15.947529792785645,233.9065399169922,187.7728729248047,-17.919849395751953,334.43255615234375,319.03790283203125,-15.307853698730469,328.8172912597656,270.55145263671875,-18.67563247680664,326.0322265625,233.2022247314453,-20.672164916992188,319.6079406738281,198.247314453125,-22.096590042114258,356.82513427734375,434.6119689941406,-9.857863187789917E-4,299.5920104980469,449.2133483886719,-5.258665561676025,244.39166259765625,431.6566467285156,-8.616270065307617,196.5643310546875,411.8608093261719,-12.368598937988281,152.72218322753906,402.7858581542969,-16.71712303161621,248.98855590820312,344.63134765625,-7.847004413604736,197.75033569335938,299.56207275390625,-10.603368759155273,164.156494140625,270.9803466796875,-11.434759140014648,136.10189819335938,247.4923095703125,-12.658210754394531,280.2902526855469,321.4209899902344,-10.480161666870117,235.2276153564453,259.64971923828125,-13.764915466308594,206.48838806152344,217.71597290039062,-15.807409286499023,183.58743286132812,185.84713745117188,-17.418352127075195,315.5003662109375,311.3140563964844,-13.962364196777344,286.8150329589844,251.8555145263672,-18.11100959777832,268.8291015625,207.68862915039062,-20.532957077026367,254.12535095214844,174.3824920654297,-22.32474136352539,352.8782958984375,313.0409851074219,-18.007417678833008,351.567138671875,262.7842712402344,-22.227174758911133,352.902099609375,224.50100708007812,-24.62169647216797,351.2183837890625,188.6955108642578,-26.220890045166016,494.0054931640625,410.81842041015625,-2.2187083959579468E-4,412.8177185058594,411.9998474121094,-11.297337532043457,343.0776062011719,385.66845703125,-18.77154541015625,287.41510009765625,358.1385803222656,-26.060293197631836,239.06370544433594,334.8041687011719,-33.246578216552734,341.65277099609375,269.561767578125,-10.876455307006836,297.0851745605469,229.5064697265625,-19.18875503540039,267.0712890625,206.2628936767578,-26.788185119628906,244.75413513183594,190.046142578125,-32.79182815551758,381.5296936035156,243.11325073242188,-12.450994491577148,348.4202575683594,187.08810424804688,-21.246383666992188,322.77899169921875,159.87876892089844,-29.972761154174805,304.1094055175781,145.5756378173828,-36.50819396972656,425.827392578125,236.67005920410156,-15.791699409484863,406.0924072265625,179.80116271972656,-24.72047233581543,387.23016357421875,153.39442443847656,-32.31370162963867,372.8514099121094,139.49612426757812,-37.503395080566406,474.2799377441406,246.18719482421875,-20.408172607421875,474.5604553222656,199.35617065429688,-29.110137939453125,469.60009765625,166.40211486816406,-35.54347229003906,462.870361328125,139.95008850097656,-40.41143035888672,629.9375610351562,404.9496154785156,-6.812810897827148E-4,561.4876098632812,387.11175537109375,-11.481749534606934,505.7575378417969,338.4796447753906,-16.882843017578125,463.81500244140625,298.0930480957031,-22.100357055664062,415.76312255859375,269.03302001953125,-28.030582427978516,533.481689453125,245.05722045898438,-1.1556423902511597,508.073486328125,183.08558654785156,-2.600505828857422,489.6805114746094,139.3448486328125,-4.43107795715332,472.97723388671875,105.92731475830078,-5.986563682556152,574.3392944335938,231.62753295898438,0.9707828760147095,556.6270751953125,165.13023376464844,0.6391956806182861,540.2781982421875,118.87837219238281,-1.552433729171753,525.0352172851562,84.46435546875,-2.991896867752075,612.525634765625,230.95982360839844,1.0194947719573975,606.9100952148438,167.50221252441406,1.3261873722076416,596.7734375,119.57588958740234,-0.4956319332122803,584.4793701171875,83.2662124633789,-2.0735950469970703,650.4359741210938,240.21800231933594,-0.4908260107040405,642.5864868164062,190.02999877929688,-1.6479166746139526,634.2520141601562,154.04318237304688,-3.313323497772217,623.830322265625,121.42062377929688,-4.467906951904297,
